mp-aaaaaakf,212.167
mp-aaaaaakg,49.979
mp-aaaaaako,54.863
mp-aaaaaakq,45.523
mp-aaaaaakt,68.118
mp-aaaaaaku,41.22
mp-aaaaaakv,14.307
mp-aaaaaakw,54.578
mp-aaaaaaky,123.627
mp-aaaaaala,36.238
mp-aaaaaalc,33.953
mp-aaaaaalf,130.443
mp-aaaaaalg,111.483
mp-aaaaaalj,53.503
mp-aaaaaalo,68.3
mp-aaaaaalr,27.225
mp-aaaaaalt,94.979
mp-aaaaaalu,36.019
mp-aaaaaalw,48.125
mp-aaaaaalx,36.124
mp-aaaaaaly,2311.15
mp-aaaaaama,172.832
mp-aaaaaamb,41.291
mp-aaaaaamc,46.181
mp-aaaaaamd,24.288
mp-aaaaaame,120.425
mp-aaaaaamf,54.997
mp-aaaaaamg,51.052
mp-aaaaaamh,18.805
mp-aaaaaamj,28.256
mp-aaaaaamk,10.224
mp-aaaaaaml,35.883
mp-aaaaaamq,20.086
mp-aaaaaamt,43.156
mp-aaaaaamv,83.525
mp-aaaaaamw,39.28
mp-aaaaaamx,29.226
mp-aaaaaamy,24.103
mp-aaaaaanb,11.56
mp-aaaaaand,23.519
mp-aaaaaane,21.954
mp-aaaaaanf,87.521
mp-aaaaaang,115.861
mp-aaaaaanh,90.679
mp-aaaaaank,38.402
mp-aaaaaanl,41.818
mp-aaaaaanm,35.885
mp-aaaaaann,91.069
mp-aaaaaano,100.522
mp-aaaaaanp,-0.015
mp-aaaaaanr,33.016
mp-aaaaaant,50.999
mp-aaaaaanx,7.888
mp-aaaaaany,55.258
mp-aaaaaanz,108.792
mp-aaaaaaoa,98.81
mp-aaaaaaob,113.996
mp-aaaaaaoe,0.877
mp-aaaaaaog,33.755
mp-aaaaaaoi,109.303
mp-aaaaaaok,185.971
mp-aaaaaaol,63.703
mp-aaaaaaom,17.281
mp-aaaaaaon,52.59
mp-aaaaaaoo,66.701
mp-aaaaaaop,2.939
mp-aaaaaaoq,27.422
mp-aaaaaaor,93.152
mp-aaaaaaou,37.098
mp-aaaaaaox,-60.014
mp-aaaaaaoz,53.453
mp-aaaaaapa,47.35
mp-aaaaaapc,32.637
mp-aaaaaapf,84.766
mp-aaaaaaph,24.319
mp-aaaaaapi,44.73
mp-aaaaaapj,28.839
mp-aaaaaapk,47.046
mp-aaaaaapl,37.408
mp-aaaaaapm,28.366
mp-aaaaaapo,23.548
mp-aaaaaapq,13.013
mp-aaaaaaps,42.782
mp-aaaaaapt,13.293
mp-aaaaaapu,61.282
mp-aaaaaapx,68.706
mp-aaaaaapz,206.661
mp-aaaaaaqa,116.816
mp-aaaaaaqb,85.073
mp-aaaaaaqd,90.805
mp-aaaaaaqf,-180715117223.169
mp-aaaaaaqg,66.879
mp-aaaaaaqh,42.417
mp-aaaaaaqj,127.484
mp-aaaaaaqk,42.069
mp-aaaaaaql,85.376
mp-aaaaaaqm,27.868
mp-aaaaaaqn,62.202
mp-aaaaaaqo,88.246
mp-aaaaaaqq,50.729
mp-aaaaaaqr,42.112
mp-aaaaaaqt,30.84
mp-aaaaaaqu,26.534
mp-aaaaaaqv,25.035
mp-aaaaaaqw,36.021
mp-aaaaaaqz,5.849
mp-aaaaaarb,15.106
mp-aaaaaard,19.668
mp-aaaaaare,85.42
mp-aaaaaarg,47.951
mp-aaaaaarh,104.859
mp-aaaaaari,201.475
mp-aaaaaarj,81.074
mp-aaaaaark,83.076
mp-aaaaaarm,22.906
mp-aaaaaarp,-15532.357
mp-aaaaaarq,74.827
mp-aaaaaars,26.844
mp-aaaaaarv,16.899
mp-aaaaaarw,29.485
mp-aaaaaarz,48.498
mp-aaaaaasa,49.835
mp-aaaaaasc,130.151
mp-aaaaaasd,18.611
mp-aaaaaase,-142.01
mp-aaaaaasf,6.665
mp-aaaaaasg,38.227
mp-aaaaaash,33.954
mp-aaaaaasj,53.193
mp-aaaaaasm,74.793
mp-aaaaaasn,89.795
mp-aaaaaasq,11.435
mp-aaaaaasr,68.767
mp-aaaaaass,67.142
mp-aaaaaast,114.123
mp-aaaaaasu,18.079
mp-aaaaaasv,58.027
mp-aaaaaasx,-2965589.882
mp-aaaaaasy,191.577
mp-aaaaaatb,43.84
mp-aaaaaatc,29.769
mp-aaaaaatg,15.826
mp-aaaaaath,16.179
mp-aaaaaatj,37.254
mp-aaaaaatk,27.234
mp-aaaaaatm,8.07
mp-aaaaaatn,59.025
mp-aaaaaatr,9.662
mp-aaaaaatu,59.457
mp-aaaaaatw,36.872
mp-aaaaaatx,145.738
mp-aaaaaatz,-82.799
mp-aaaaaauc,31.3
mp-aaaaaaud,47.301
mp-aaaaaauf,-124.445
mp-aaaaaauh,12.119
mp-aaaaaauo,159.851
mp-aaaaaaup,56.748
mp-aaaaaaus,13.005
mp-aaaaaaut,22.912
mp-aaaaaauu,65.405
mp-aaaaaauv,85.474
mp-aaaaaauw,14.296
mp-aaaaaauy,-1.133
mp-aaaaaava,61.943
mp-aaaaaavc,57.068
mp-aaaaaavd,33.538
mp-aaaaaave,58.772
mp-aaaaaavf,31.802
mp-aaaaaavj,89.567
mp-aaaaaavk,38.253
mp-aaaaaavl,29.509
mp-aaaaaavn,48.346
mp-aaaaaavo,45.148
mp-aaaaaavq,55.904
mp-aaaaaavr,175.607
mp-aaaaaavs,19.279
mp-aaaaaavt,50.824
mp-aaaaaavw,54.473
mp-aaaaaavx,43.425
mp-aaaaaavy,21.328
mp-aaaaaavz,-22.888
mp-aaaaaawa,18.597
mp-aaaaaawb,34.383
mp-aaaaaawc,78.733
mp-aaaaaawe,155.259
mp-aaaaaawg,21.947
mp-aaaaaawh,96.262
mp-aaaaaawi,143.495
mp-aaaaaawk,73.319
mp-aaaaaawl,-410.562
mp-aaaaaawn,171.71
mp-aaaaaawr,7.528
mp-aaaaaaws,43.793
mp-aaaaaawu,108.631
mp-aaaaaaww,15.89
mp-aaaaaawz,38.641
mp-aaaaaaxc,-6.965
mp-aaaaaaxd,50.128
mp-aaaaaaxe,14.025
mp-aaaaaaxf,84.594
mp-aaaaaaxh,6.693
mp-aaaaaaxi,49.726
mp-aaaaaaxj,-8.473
mp-aaaaaaxk,94.374
mp-aaaaaaxm,55.488
mp-aaaaaaxp,25.081
mp-aaaaaaxr,20.773
mp-aaaaaaxt,30.048
mp-aaaaaaxz,27.186
mp-aaaaaayb,52.226
mp-aaaaaayd,34.822
mp-aaaaaaye,23.228
mp-aaaaaayh,172.363
mp-aaaaaayi,133.594
mp-aaaaaayj,23.894
mp-aaaaaayk,7.553
mp-aaaaaayl,84.21
mp-aaaaaayn,139.258
mp-aaaaaayo,24.166
mp-aaaaaayr,3.185
mp-aaaaaayt,91.197
mp-aaaaaayv,58.988
mp-aaaaaayw,19.44
mp-aaaaaayx,100.771
mp-aaaaaayy,19.193
mp-aaaaaayz,110.344
mp-aaaaaaza,131.95
mp-aaaaaazg,42.384
mp-aaaaaazh,21.379
mp-aaaaaazl,122.306
mp-aaaaaazm,24.256
mp-aaaaaazn,47.984
mp-aaaaaazp,9.691
mp-aaaaaazs,52.941
mp-aaaaaazt,60.691
mp-aaaaaazu,-171548.748
mp-aaaaaazw,17.29
mp-aaaaaazx,47.113
mp-aaaaaazy,45.919
mp-aaaaaazz,87.007
mp-aaaaabaa,23.676
mp-aaaaabad,65.426
mp-aaaaabag,30.163
mp-aaaaabap,14.724
mp-aaaaabaq,23.825
mp-aaaaabar,15.285
mp-aaaaabas,11.236
mp-aaaaabat,2255401628309.966
mp-aaaaabau,69.894
mp-aaaaabav,99.178
mp-aaaaabay,13.905
mp-aaaaabbe,11.783
mp-aaaaabbg,39.976
mp-aaaaabbi,54.979
mp-aaaaabbj,20374681.542
mp-aaaaabbk,31.833
mp-aaaaabbn,126.396
mp-aaaaabbp,157.964
mp-aaaaabbq,54.511
mp-aaaaabbs,4.15
mp-aaaaabbt,22.082
mp-aaaaabbv,-1167296.783
mp-aaaaabbx,100.944
mp-aaaaabby,10.038
mp-aaaaabca,21.97
mp-aaaaabcb,154.873
mp-aaaaabcc,117.617
mp-aaaaabcd,17.515
mp-aaaaabcf,28.881
mp-aaaaabci,34.45
mp-aaaaabck,23.812
mp-aaaaabcl,90.022
mp-aaaaabcn,93.323
mp-aaaaabco,54.059
mp-aaaaabcp,9.539
mp-aaaaabcq,61.321
mp-aaaaabcr,18.428
mp-aaaaabct,39.324
mp-aaaaabcv,105.756
mp-aaaaabcz,28.522
mp-aaaaabda,48.854
mp-aaaaabdb,63.743
mp-aaaaabdc,56.275
mp-aaaaabdd,30.48
mp-aaaaabdf,28.914
mp-aaaaabdg,92.204
mp-aaaaabdi,8.299
mp-aaaaabdj,114.34
mp-aaaaabdm,105.88
mp-aaaaabdn,34.758
mp-aaaaabdo,59.643
mp-aaaaabdr,80.027
mp-aaaaabds,28.37
mp-aaaaabdu,63.525
mp-aaaaabdv,43.758
mp-aaaaabdw,17.494
mp-aaaaabdy,94.973
mp-aaaaabec,17.97
mp-aaaaabeg,41.61
mp-aaaaabei,50.317
mp-aaaaabek,79.492
mp-aaaaaben,26.846
mp-aaaaabeo,23.178
mp-aaaaabep,36.261
mp-aaaaabeq,11.999
mp-aaaaaber,48.329
mp-aaaaabeu,164.653
mp-aaaaabev,122.068
mp-aaaaabex,-1227107.91
mp-aaaaabey,104.855
mp-aaaaabfa,18.171
mp-aaaaabfd,37.758
mp-aaaaabfe,50.253
mp-aaaaabff,62.266
mp-aaaaabfh,15.741
mp-aaaaabfi,29.474
mp-aaaaabfl,17.128
mp-aaaaabfm,95.795
mp-aaaaabfn,66.783
mp-aaaaabfo,13.947
mp-aaaaabfr,68.061
mp-aaaaabft,96.302
mp-aaaaabfv,11.746
mp-aaaaabfw,104.05
mp-aaaaabfx,52.682
mp-aaaaabfy,103.147
mp-aaaaabga,35.725
mp-aaaaabgb,38.03
mp-aaaaabgc,86.739
mp-aaaaabge,23.228
mp-aaaaabgg,18.618
mp-aaaaabgh,75.505
mp-aaaaabgi,55.461
mp-aaaaabgj,50.633
mp-aaaaabgk,58.912
mp-aaaaabgm,33.75
mp-aaaaabgo,68.632
mp-aaaaabgs,61.092
mp-aaaaabgt,37.403
mp-aaaaabgv,74.924
mp-aaaaabgx,104.389
mp-aaaaabgy,87.385
mp-aaaaabha,60.864
mp-aaaaabhd,19.409
mp-aaaaabhe,28.878
mp-aaaaabhh,84.87
mp-aaaaabhj,29.491
mp-aaaaabhl,103.376
mp-aaaaabhm,8.923
mp-aaaaabhn,142.052
mp-aaaaabho,16.162
mp-aaaaabhp,75.46
mp-aaaaabhr,124.889
mp-aaaaabht,27.494
mp-aaaaabhv,25.245
mp-aaaaabhw,63.032
mp-aaaaabhx,16.852
mp-aaaaabhz,126.817
mp-aaaaabia,25.855
mp-aaaaabic,70.553
mp-aaaaabie,28.543
mp-aaaaabif,205.66
mp-aaaaabig,78.105
mp-aaaaabih,82.317
mp-aaaaabii,37.91
mp-aaaaabij,92.826
mp-aaaaabik,64.5
mp-aaaaabio,56.689
mp-aaaaabip,-54.98
mp-aaaaabiq,26.75
mp-aaaaabis,14.528
mp-aaaaabit,54.434
mp-aaaaabiv,39.391
mp-aaaaabiz,4.43
mp-aaaaabja,180.981
mp-aaaaabjc,60.396
mp-aaaaabjf,28.662
mp-aaaaabjh,24.134
mp-aaaaabjj,20.766
mp-aaaaabjl,61.818
mp-aaaaabjm,87.071
mp-aaaaabjp,162.007
mp-aaaaabjr,51.586
mp-aaaaabjt,19626.604
mp-aaaaabju,68.268
mp-aaaaabjv,56.224
mp-aaaaabjw,45.318
mp-aaaaabjx,50.989
mp-aaaaabjy,-2.521
mp-aaaaabka,30.648
mp-aaaaabkc,20.165
mp-aaaaabkh,11.459
mp-aaaaabki,144.826
mp-aaaaabkj,93.38
mp-aaaaabkk,75.41
mp-aaaaabkl,5.8
mp-aaaaabkm,20.206
mp-aaaaabkn,108.106
mp-aaaaabko,47.603
mp-aaaaabkp,49.52
mp-aaaaabkq,138.285
mp-aaaaabkr,74.397
mp-aaaaabks,129.899
mp-aaaaabku,69.262
mp-aaaaabkv,17.977
mp-aaaaabkx,41.255
mp-aaaaabky,158.777
mp-aaaaablb,84.375
mp-aaaaabld,144.669
mp-aaaaable,18.841
mp-aaaaablh,-314611.222
mp-aaaaablj,12.49
mp-aaaaablk,33.162
mp-aaaaabll,92.753
mp-aaaaabln,1.734
mp-aaaaablo,120.052
mp-aaaaablp,25.507
mp-aaaaablr,49.955
mp-aaaaabls,64.11
mp-aaaaablt,32.403
mp-aaaaablu,50.923
mp-aaaaablw,73.485
mp-aaaaablx,28.832
mp-aaaaably,21.92
mp-aaaaablz,45.918
mp-aaaaabma,122.364
mp-aaaaabmc,40.982
mp-aaaaabmd,165.988
mp-aaaaabme,27.803
mp-aaaaabmf,23.018
mp-aaaaabmg,58.797
mp-aaaaabmh,65.4
mp-aaaaabmi,103.408
mp-aaaaabmk,47.617
mp-aaaaabmm,16.564
mp-aaaaabmr,133.593
mp-aaaaabmt,34.856
mp-aaaaabmw,239.35
mp-aaaaabna,43.71
mp-aaaaabnd,59.206
mp-aaaaabnf,-140053.811
mp-aaaaabng,153.82
mp-aaaaabni,9.782
mp-aaaaabnk,9.098
mp-aaaaabnl,37.338
mp-aaaaabnn,111.279
mp-aaaaabno,32.562
mp-aaaaabnp,25.35
mp-aaaaabnq,345694.764
mp-aaaaabnr,24.157
mp-aaaaabns,179.27
mp-aaaaabnt,9.535
mp-aaaaabnx,71.476
mp-aaaaabny,42.44
mp-aaaaabnz,12.887
mp-aaaaaboc,95.833
mp-aaaaabod,-1.116
mp-aaaaaboe,122.424
mp-aaaaabof,50.641
mp-aaaaabog,47.291
mp-aaaaaboh,33.499
mp-aaaaaboi,40.28
mp-aaaaabok,45.039
mp-aaaaabom,26.679
mp-aaaaabon,28.401
mp-aaaaabop,26.802
mp-aaaaaboq,61.887
mp-aaaaabor,87.345
mp-aaaaabos,6.318
mp-aaaaabot,18.872
mp-aaaaabov,-9321.119
mp-aaaaaboz,28.091
mp-aaaaabpa,27.219
mp-aaaaabpb,32.432
mp-aaaaabpc,32.823
mp-aaaaabpd,95.031
mp-aaaaabpe,15.155
mp-aaaaabph,17.651
mp-aaaaabpj,11.526
mp-aaaaabpk,97.556
mp-aaaaabpl,170.538
mp-aaaaabpm,23.145
mp-aaaaabpp,70.615
mp-aaaaabpq,218.807
mp-aaaaabps,219.913
mp-aaaaabpt,23.809
mp-aaaaabpu,176.246
mp-aaaaabpv,32.3
mp-aaaaabpx,163.457
mp-aaaaabpy,36.343
mp-aaaaabqb,42.681
mp-aaaaabqe,52.574
mp-aaaaabqf,212.507
mp-aaaaabqh,52.238
mp-aaaaabqi,8.69
mp-aaaaabqj,55.255
mp-aaaaabqk,146.135
mp-aaaaabql,18.279
mp-aaaaabqm,21.385
mp-aaaaabqn,35.973
mp-aaaaabqq,199.428
mp-aaaaabqt,101.503
mp-aaaaabqv,157.907
mp-aaaaabqw,108.026
mp-aaaaabqx,11.679
mp-aaaaabra,64.237
mp-aaaaabrc,107.926
mp-aaaaabrd,47.411
mp-aaaaabrf,15.799
mp-aaaaabrg,43.383
mp-aaaaabrh,20.471
mp-aaaaabrj,70.297
mp-aaaaabrk,88.554
mp-aaaaabrl,79.378
mp-aaaaabro,44.447
mp-aaaaabrr,82.517
mp-aaaaabrs,13.902
mp-aaaaabru,50.018
mp-aaaaabrv,138.782
mp-aaaaabrw,36.16
mp-aaaaabrz,128.563
mp-aaaaabsb,257.473
mp-aaaaabsc,33.237
mp-aaaaabsd,76.573
mp-aaaaabsg,77.53
mp-aaaaabsi,123.939
mp-aaaaabsj,33.875
mp-aaaaabsm,28.856
mp-aaaaabsn,85.348
mp-aaaaabso,51.613
mp-aaaaabsp,31.901
mp-aaaaabst,127.915
mp-aaaaabsu,71.668
mp-aaaaabsx,2.075
mp-aaaaabsy,7.3
mp-aaaaabsz,35.894
mp-aaaaabta,10.862
mp-aaaaabtc,59.938
mp-aaaaabte,28.271
mp-aaaaabtg,21.785
mp-aaaaabtj,73.223
mp-aaaaabto,11.549
mp-aaaaabtp,155.92
mp-aaaaabtq,13.618
mp-aaaaabtr,75.228
mp-aaaaabtt,44.934
mp-aaaaabtu,27.288
mp-aaaaabty,49.526
mp-aaaaabud,19.049
mp-aaaaabue,71.175
mp-aaaaabuf,13.921
mp-aaaaabuh,107.51
mp-aaaaabum,59.812
mp-aaaaabun,25.159
mp-aaaaabuo,37.237
mp-aaaaabup,34.535
mp-aaaaabur,-3.394
mp-aaaaabus,71.568
mp-aaaaabut,110.136
mp-aaaaabuu,88.774
mp-aaaaabux,24.771
mp-aaaaabuy,114.779
mp-aaaaabuz,42.108
mp-aaaaabva,156.409
mp-aaaaabvc,10.902
mp-aaaaabvh,26.442
mp-aaaaabvj,121.695
mp-aaaaabvk,83.581
mp-aaaaabvl,14.854
mp-aaaaabvm,113731.953
mp-aaaaabvn,82.089
mp-aaaaabvo,14.117
mp-aaaaabvr,60.31
mp-aaaaabvs,42.662
mp-aaaaabvx,9.666
mp-aaaaabvy,-44.27
mp-aaaaabvz,72.314
mp-aaaaabwb,51.311
mp-aaaaabwc,31.582
mp-aaaaabwd,101.713
mp-aaaaabwe,89.18
mp-aaaaabwf,21.416
mp-aaaaabwi,50.758
mp-aaaaabwl,53.601
mp-aaaaabwm,46.203
mp-aaaaabwn,21.06
mp-aaaaabwp,92.494
mp-aaaaabwq,21.558
mp-aaaaabwr,118.82
mp-aaaaabws,15.694
mp-aaaaabwt,3.296
mp-aaaaabwv,39.284
mp-aaaaabwy,105.327
mp-aaaaabxa,50.421
mp-aaaaabxb,129.281
mp-aaaaabxe,86.698
mp-aaaaabxf,181.327
mp-aaaaabxg,20.06
mp-aaaaabxh,126.573
mp-aaaaabxi,208.742
mp-aaaaabxl,87.687
mp-aaaaabxr,29.738
mp-aaaaabxu,49.343
mp-aaaaabxw,75.967
mp-aaaaabxz,65.451
mp-aaaaabyb,-599.866
mp-aaaaabyc,903.633
mp-aaaaabyg,43.904
mp-aaaaabyh,20.189
mp-aaaaabyp,51.763
mp-aaaaabyr,57.702
mp-aaaaabyt,48.267
mp-aaaaabyv,18.412
mp-aaaaabza,-37.31
mp-aaaaabzb,20.725
mp-aaaaabzd,26.802
mp-aaaaabze,216.097
mp-aaaaabzf,31.607
mp-aaaaabzg,121.292
mp-aaaaabzi,31.783
mp-aaaaabzj,68.158
mp-aaaaabzk,34.529
mp-aaaaabzn,205.818
mp-aaaaabzo,19.013
mp-aaaaabzp,48.875
mp-aaaaabzq,37.058
mp-aaaaabzr,38.425
mp-aaaaabzt,33.528
mp-aaaaabzu,207.712
mp-aaaaabzv,57.835
mp-aaaaabzx,51.148
mp-aaaaacaa,147.586
mp-aaaaacae,29.488
mp-aaaaacaf,97.011
mp-aaaaacag,87.843
mp-aaaaacah,109.754
mp-aaaaacaj,54.983
mp-aaaaacam,22.852
mp-aaaaacap,46.085
mp-aaaaacaq,32.407
mp-aaaaacat,23.339
mp-aaaaacav,20.09
mp-aaaaacaz,32.47
mp-aaaaacba,30.156
mp-aaaaacbc,55.505
mp-aaaaacbf,257918.777
mp-aaaaacbh,24.161
mp-aaaaacbj,0.675
mp-aaaaacbk,61.485
mp-aaaaacbn,18.365
mp-aaaaacbp,14.399
mp-aaaaacbq,7.73
mp-aaaaacbr,84.674
mp-aaaaacbt,5.003
mp-aaaaacbv,26.205
mp-aaaaacbw,94.6
mp-aaaaacbx,60.056
mp-aaaaacby,42.419
mp-aaaaacbz,37.195
mp-aaaaacca,15.441
mp-aaaaaccb,53.889
mp-aaaaaccc,29.189
mp-aaaaaccd,46.162
mp-aaaaacce,19.452
mp-aaaaaccf,96.324
mp-aaaaaccg,123.389
mp-aaaaacch,8.13
mp-aaaaacci,20.295
mp-aaaaaccj,138.396
mp-aaaaaccl,32.174
mp-aaaaaccm,27.791
mp-aaaaacco,99.899
mp-aaaaacct,42.118
mp-aaaaaccu,42.129
mp-aaaaaccv,72.775
mp-aaaaaccx,73.089
mp-aaaaaccz,51.645
mp-aaaaacdb,142.935
mp-aaaaacdc,92.441
mp-aaaaacde,16.102
mp-aaaaacdh,11.921
mp-aaaaacdi,149.21
mp-aaaaacdj,80.898
mp-aaaaacdl,4.644
mp-aaaaacdo,15.863
mp-aaaaacdr,29.406
mp-aaaaacds,18.258
mp-aaaaacdv,77.484
mp-aaaaacdx,28.425
mp-aaaaacec,102.506
mp-aaaaaced,235.294
mp-aaaaaceh,65.07
mp-aaaaacep,55.844
mp-aaaaaceq,227.984
mp-aaaaacer,85.018
mp-aaaaaces,136.862
mp-aaaaaceu,53.382
mp-aaaaacev,18.639
mp-aaaaacex,161.948
mp-aaaaacez,6.146
mp-aaaaacfa,69.751
mp-aaaaacfb,83.86
mp-aaaaacfe,7.305
mp-aaaaacff,70.652
mp-aaaaacfi,15.302
mp-aaaaacfj,240.821
mp-aaaaacfn,90.008
mp-aaaaacfp,146.051
mp-aaaaacfq,31557.682
mp-aaaaacfs,24.774
mp-aaaaacft,63.445
mp-aaaaacfu,38.584
mp-aaaaacfx,21.014
mp-aaaaacgb,11.679
mp-aaaaacgf,174809.96
mp-aaaaacgg,214.267
mp-aaaaacgh,96.722
mp-aaaaacgk,73.359
mp-aaaaacgl,23.516
mp-aaaaacgn,52.551
mp-aaaaacgo,125.99
mp-aaaaacgp,83.188
mp-aaaaacgs,47.479
mp-aaaaacgt,22.729
mp-aaaaacgv,70.328
mp-aaaaacgz,16.713
mp-aaaaacha,42.129
mp-aaaaachb,26.002
mp-aaaaachf,55.771
mp-aaaaachg,19.277
mp-aaaaachh,53.631
mp-aaaaachi,152.469
mp-aaaaachj,51.923
mp-aaaaachl,86.842
mp-aaaaachm,24.698
mp-aaaaachn,60.39
mp-aaaaacho,21.807
mp-aaaaachp,71.121
mp-aaaaachq,47.415
mp-aaaaachr,47.591
mp-aaaaachs,151.829
mp-aaaaacht,73.617
mp-aaaaachv,80.374
mp-aaaaachx,34.45
mp-aaaaachy,31.664
mp-aaaaachz,77.845
mp-aaaaacia,21.792
mp-aaaaacib,29.91
mp-aaaaacic,106.867
mp-aaaaacid,38.383
mp-aaaaacif,103.516
mp-aaaaacig,59.905
mp-aaaaacih,65.856
mp-aaaaacij,228.81
mp-aaaaacik,32.771
mp-aaaaacil,42.251
mp-aaaaacim,9.134
mp-aaaaacin,31.702
mp-aaaaacip,23.224
mp-aaaaacis,105.892
mp-aaaaacit,44.098
mp-aaaaaciu,139.843
